History Order - 08/11/2025 12:02:46
ID : 25100022 - From Date : 2025-07-15 - To Date : 2025-11-08
Account Id,Ticket,Open Time,Type,Volume,Symbol,Price,S/L,T/P,Close Time,Status
25100015,250710517,2025-07-15 05:58:13,market_order,0.1,AUDNZD,1.068,,,2025-07-15 05:58:13,filled
25100015,250710518,2025-07-15 05:58:19,market_order,0.1,AUDJPY,1.074,,,2025-07-15 05:58:19,filled
25100015,250710519,2025-07-15 05:58:19,market_order,0.1,AUDJPY,1.074,,,2025-07-15 05:58:19,filled
25100015,250710520,2025-07-15 05:58:19,market_order,0.1,AUDJPY,1.074,,,2025-07-15 05:58:19,filled
25100016,250710521,2025-07-15 05:58:19,market_order,0.1,AUDJPY,1.074,,,2025-07-15 05:58:19,filled
25100015,250710526,2025-07-15 05:58:58,market_order,0.1,AUDJPY,1.054,,,2025-07-15 05:58:58,filled
25100015,250710529,2025-07-15 05:59:16,market_order,0.1,AUDJPY,1.053,,,2025-07-15 05:59:16,filled
25100015,250710530,2025-07-15 05:59:33,market_order,0.1,AUDJPY,1.054,,,2025-07-15 05:59:33,filled
25100015,250710551,2025-07-15 06:05:53,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:53,filled
25100015,250710552,2025-07-15 06:05:53,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:53,filled
25100015,250710553,2025-07-15 06:05:53,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:53,filled
25100015,250710554,2025-07-15 06:05:54,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:54,filled
25100015,250710555,2025-07-15 06:05:54,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:54,filled
25100015,250710556,2025-07-15 06:05:54,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:54,filled
25100015,250710557,2025-07-15 06:05:54,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:54,filled
25100015,250710558,2025-07-15 06:05:55,market_order,0.1,AUDJPY,1.09,,,2025-07-15 06:05:55,filled
25100015,250710559,2025-07-15 06:05:55,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:55,filled
25100015,250710560,2025-07-15 06:05:55,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:55,filled
25100015,250710561,2025-07-15 06:05:55,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:55,filled
25100015,250710562,2025-07-15 06:05:55,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:55,filled
25100015,250710563,2025-07-15 06:05:55,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:55,filled
25100015,250710564,2025-07-15 06:05:56,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:56,filled
25100015,250710565,2025-07-15 06:05:56,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:56,filled
25100015,250710566,2025-07-15 06:05:56,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:56,filled
25100015,250710567,2025-07-15 06:05:56,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:56,filled
25100015,250710568,2025-07-15 06:05:56,market_order,0.1,AUDJPY,1.058,,,2025-07-15 06:05:56,filled
25100015,250710569,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710570,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710571,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710572,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710573,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710574,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710575,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710576,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710577,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710578,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710579,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.071,,,2025-07-15 06:07:52,filled
25100015,250710580,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710581,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710582,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710583,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710584,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710585,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710586,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710587,2025-07-15 06:07:52,market_order,0.1,AUDJPY,1.064,,,2025-07-15 06:07:52,filled
25100015,250710588,2025-07-15 06:09:36,market_order,0.1,AUDJPY,1.073,,,2025-07-15 06:09:36,filled
25100015,250710589,2025-07-15 06:09:37,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:37,filled
25100015,250710590,2025-07-15 06:09:37,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:37,filled
25100015,250710591,2025-07-15 06:09:38,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:38,filled
25100015,250710592,2025-07-15 06:09:38,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:38,filled
25100015,250710593,2025-07-15 06:09:38,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:38,filled
25100015,250710594,2025-07-15 06:09:38,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:38,filled
25100015,250710595,2025-07-15 06:09:38,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:38,filled
25100015,250710596,2025-07-15 06:09:38,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:38,filled
25100015,250710597,2025-07-15 06:09:39,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:39,filled
25100015,250710598,2025-07-15 06:09:39,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:39,filled
25100015,250710599,2025-07-15 06:09:39,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:39,filled
25100015,250710600,2025-07-15 06:09:39,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:39,filled
25100015,250710601,2025-07-15 06:09:39,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:39,filled
25100015,250710602,2025-07-15 06:09:40,market_order,0.1,AUDJPY,1.074,,,2025-07-15 06:09:40,filled
25100015,250710603,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710604,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710605,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710606,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710607,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710608,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710609,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710610,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710611,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710612,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710613,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710614,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710615,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710616,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710617,2025-07-15 06:11:00,market_order,0.1,AUDJPY,1.087,,,2025-07-15 06:11:00,filled
25100015,250710620,2025-07-15 06:50:05,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:05,filled
25100015,250710621,2025-07-15 06:50:06,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:06,filled
25100015,250710622,2025-07-15 06:50:06,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:06,filled
25100015,250710623,2025-07-15 06:50:06,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:06,filled
25100015,250710624,2025-07-15 06:50:06,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:06,filled
25100015,250710625,2025-07-15 06:50:06,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:06,filled
25100015,250710626,2025-07-15 06:50:06,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:06,filled
25100015,250710627,2025-07-15 06:50:07,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:07,filled
25100015,250710628,2025-07-15 06:50:07,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:07,filled
25100015,250710629,2025-07-15 06:50:07,market_order,0.1,AUDJPY,1.075,,,2025-07-15 06:50:07,filled
25100015,250710630,2025-07-15 06:50:07,market_order,0.1,AUDJPY,1.081,,,2025-07-15 06:50:07,filled
25100015,250710631,2025-07-15 06:50:07,market_order,0.1,AUDJPY,1.081,,,2025-07-15 06:50:07,filled
25100015,250710632,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710633,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710634,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710635,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710636,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710637,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710638,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710639,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710640,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710641,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710642,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710643,2025-07-15 06:51:46,market_order,0.1,AUDJPY,1.052,,,2025-07-15 06:51:46,filled
25100015,250710644,2025-07-15 06:52:05,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:05,filled
25100015,250710645,2025-07-15 06:52:06,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:06,filled
25100015,250710646,2025-07-15 06:52:06,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:06,filled
25100015,250710647,2025-07-15 06:52:06,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:06,filled
25100015,250710648,2025-07-15 06:52:06,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:06,filled
25100015,250710649,2025-07-15 06:52:06,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:06,filled
25100015,250710650,2025-07-15 06:52:06,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:06,filled
25100015,250710651,2025-07-15 06:52:07,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:07,filled
25100015,250710652,2025-07-15 06:52:07,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:07,filled
25100015,250710653,2025-07-15 06:52:07,market_order,0.1,AUDNZD,1.089,,,2025-07-15 06:52:07,filled
25100015,250710654,2025-07-15 06:52:07,market_order,0.1,AUDNZD,1.071,,,2025-07-15 06:52:07,filled
25100015,250710655,2025-07-15 06:52:07,market_order,0.1,AUDNZD,1.071,,,2025-07-15 06:52:07,filled
25100015,250710656,2025-07-15 06:52:08,market_order,0.1,AUDNZD,1.071,,,2025-07-15 06:52:08,filled
25100015,250710658,2025-07-15 06:56:27,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:27,filled
25100015,250710659,2025-07-15 06:56:27,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:27,filled
25100015,250710660,2025-07-15 06:56:27,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:27,filled
25100015,250710661,2025-07-15 06:56:27,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:27,filled
25100015,250710662,2025-07-15 06:56:27,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:27,filled
25100015,250710663,2025-07-15 06:56:27,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:27,filled
25100015,250710664,2025-07-15 06:56:27,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:27,filled
25100015,250710665,2025-07-15 06:56:28,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:28,filled
25100015,250710666,2025-07-15 06:56:28,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:28,filled
25100015,250710667,2025-07-15 06:56:28,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:28,filled
25100015,250710668,2025-07-15 06:56:28,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:28,filled
25100015,250710669,2025-07-15 06:56:28,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:28,filled
25100015,250710670,2025-07-15 06:56:28,market_order,0.1,AUDNZD,1.093,,,2025-07-15 06:56:28,filled
25100015,250710708,2025-07-15 07:56:17,market_order,0.1,AUDJPY,1.084,,,2025-07-15 07:56:17,filled
25100015,250710709,2025-07-15 07:56:21,market_order,0.1,AUDJPY,1.091,,,2025-07-15 07:56:21,filled
25100015,250710710,2025-07-15 07:57:00,market_order,0.1,AUDJPY,1.063,,,2025-07-15 07:57:00,filled
25100015,250710711,2025-07-15 07:57:02,market_order,0.1,AUDJPY,1.059,,,2025-07-15 07:57:02,filled
25100015,250710712,2025-07-15 07:57:05,market_order,0.1,AUDJPY,1.079,,,2025-07-15 07:57:05,filled
25100015,250710713,2025-07-15 07:57:09,market_order,0.1,AUDJPY,1.072,,,2025-07-15 07:57:09,filled
25100015,250710714,2025-07-15 07:57:14,market_order,0.1,AUDUSD,1.093,,,2025-07-15 07:57:14,filled
25100015,250710715,2025-07-15 07:57:17,market_order,0.1,AUDUSD,1.075,,,2025-07-15 07:57:17,filled
25100015,250710757,2025-07-15 08:27:31,market_order,0.1,AUDJPY,1.086,,,2025-07-15 08:27:31,filled
25100015,250710758,2025-07-15 08:27:31,market_order,0.1,AUDJPY,1.086,,,2025-07-15 08:27:31,filled
25100015,250710759,2025-07-15 08:27:31,market_order,0.1,AUDJPY,1.086,,,2025-07-15 08:27:31,filled
25100015,250710760,2025-07-15 08:27:31,market_order,0.1,AUDJPY,1.086,,,2025-07-15 08:27:31,filled
25100015,250710767,2025-07-15 10:46:02,market_order,0.1,AUDUSD,1.099,,,2025-07-15 10:46:02,filled
25100015,250710769,2025-07-15 10:46:02,market_order,0.1,AUDUSD,1.099,,,2025-07-15 10:46:02,filled
25100015,250710774,2025-07-15 11:28:47,market_order,0.1,AUDNZD,1.053,,,2025-07-15 11:28:47,filled
25100015,250710776,2025-07-15 11:28:49,market_order,0.1,AUDUSD,1.089,,,2025-07-15 11:28:49,filled
25100015,250710784,2025-07-16 09:58:34,market_order,0.1,AUDNZD,1.058,,,2025-07-16 09:58:34,filled
25100015,250710786,2025-07-16 09:58:34,market_order,0.1,AUDUSD,1.058,,,2025-07-16 09:58:34,filled
25100017,250710938,2025-07-21 05:29:17,market_order,0.1,AUDJPY,1.091,,,2025-07-21 05:29:17,filled
25100017,250710939,2025-07-21 05:31:10,market_order,0.1,AUDJPY,1.089,,,2025-07-21 05:31:10,filled
25100017,250710940,2025-07-21 05:32:53,market_order,0.1,AUDJPY,1.063,,,2025-07-21 05:32:53,filled
25100017,250710941,2025-07-21 05:35:14,market_order,0.1,AUDJPY,1.084,,,2025-07-21 05:35:14,filled
25100017,250710942,2025-07-21 05:35:20,market_order,0.1,AUDJPY,1.075,,,2025-07-21 05:35:20,filled
25100017,250710943,2025-07-21 05:38:56,market_order,0.1,AUDJPY,1.065,,,2025-07-21 05:38:56,filled
25100017,250710944,2025-07-21 05:39:15,market_order,10,AUDJPY,1.064,,,2025-07-21 05:39:15,filled
25100017,250710945,2025-07-21 05:40:52,market_order,10,AUDJPY,1.099,,,2025-07-21 05:40:52,filled
25100017,250710946,2025-07-21 05:42:15,market_order,0.1,AUDJPY,1.077,,,2025-07-21 05:42:15,filled
25100017,250710947,2025-07-21 05:44:44,market_order,0.1,AUDJPY,1.067,,,2025-07-21 05:44:44,filled
25100017,250710948,2025-07-21 05:44:56,market_order,50,AUDJPY,1.082,,,2025-07-21 05:44:56,filled
25100017,250710949,2025-07-21 05:47:59,market_order,50,AUDJPY,1.059,,,2025-07-21 05:47:59,filled
25100016,250710952,2025-07-21 11:34:25,market_order,0.1,AUDUSD,1.08,,,2025-07-21 11:34:25,filled
25100016,250710953,2025-07-21 11:39:20,market_order,0.1,AUDJPY,1.056,,,2025-07-21 11:39:20,filled
25100016,250710954,2025-07-21 11:39:27,market_order,0.1,AUDUSD,1.072,,,2025-07-21 11:39:27,filled
25100016,250710955,2025-07-21 11:39:28,market_order,0.1,AUDJPY,1.093,,,2025-07-21 11:39:28,filled
25100017,250710956,2025-07-21 11:42:25,market_order,0.1,AUDJPY,1.081,,,2025-07-21 11:42:25,filled
25100017,250710957,2025-07-21 11:43:41,market_order,0.1,AUDNZD,1.073,,,2025-07-21 11:43:41,filled
25100017,250710958,2025-07-21 11:45:43,market_order,0.1,AUDJPY,1.093,,,2025-07-21 11:45:43,filled
25100017,250710959,2025-07-21 11:46:03,market_order,0.1,AUDNZD,1.056,,,2025-07-21 11:46:03,filled
25100017,250710960,2025-07-21 11:46:44,market_order,0.1,AUDJPY,1.069,,,2025-07-21 11:46:44,filled
25100016,250710961,2025-07-21 11:48:02,market_order,0.1,AUDNZD,1.051,,,2025-07-21 11:48:02,filled
25100017,250710973,2025-07-21 12:14:15,market_order,0.1,AUDJPY,0,,,2025-07-21 12:14:15,rejected
25100017,250710974,2025-07-21 12:14:31,market_order,0.1,AUDJPY,1.058,,,2025-07-21 12:14:31,filled
25100017,250710975,2025-07-21 12:14:42,market_order,0.1,AUDJPY,0,,,2025-07-21 12:14:42,rejected
25100017,250710976,2025-07-21 12:14:52,market_order,0.1,AUDJPY,0,,,2025-07-21 12:14:52,rejected
25100017,250710977,2025-07-21 12:20:48,market_order,0.1,AUDUSD,0,,,2025-07-21 12:20:48,rejected
25100017,250710978,2025-07-21 12:21:05,market_order,0.1,AUDUSD,0,,,2025-07-21 12:21:05,rejected
25100017,250710979,2025-07-21 12:21:51,market_order,0.1,AUDJPY,1.092,,,2025-07-21 12:21:51,filled
25100017,250710980,2025-07-21 12:25:44,market_order,0.1,AUDJPY,1.054,,,2025-07-21 12:25:44,filled
25100017,250710981,2025-07-21 12:25:54,market_order,0.1,AUDJPY,1.057,,,2025-07-21 12:25:54,filled
25100017,250710983,2025-07-22 05:18:16,market_order,0.1,AUDJPY,1.08,,,2025-07-22 05:18:16,filled
25100016,250710984,2025-07-22 05:19:13,market_order,0.1,AUDNZD,1.054,,,2025-07-22 05:19:13,filled
25100016,250710985,2025-07-22 05:34:14,market_order,0.1,AUDJPY,1.062,,,2025-07-22 05:34:14,filled
25100016,250710986,2025-07-22 05:34:56,market_order,0.1,AUDJPY,1.093,,,2025-07-22 05:34:56,filled
25100016,250710987,2025-07-22 05:35:09,market_order,10,AUDJPY,1.079,,,2025-07-22 05:35:09,filled
25100016,250710988,2025-07-22 05:36:05,market_order,10,AUDJPY,1.092,,,2025-07-22 05:36:05,filled
25100016,250710989,2025-07-22 05:36:20,market_order,50,AUDJPY,1.076,,,2025-07-22 05:36:20,filled
25100016,250710990,2025-07-22 05:36:59,market_order,50,AUDJPY,1.051,,,2025-07-22 05:36:59,filled
25100016,250710992,2025-07-22 05:57:26,market_order,10,DEMO_EURUSD,1.059,,,2025-07-22 05:57:26,filled
25100016,250710993,2025-07-22 05:57:53,market_order,10,DEMO_EURUSD,1.051,,,2025-07-22 05:57:53,filled
25100016,250710994,2025-07-22 05:58:04,market_order,1,DEMO_EURUSD,1.084,,,2025-07-22 05:58:04,filled
25100016,250710995,2025-07-22 06:44:11,market_order,1,DEMO_EURUSD,1.059,,,2025-07-22 06:44:11,filled
25100016,250710996,2025-07-22 06:44:23,market_order,1,AUDJPY,1.087,,,2025-07-22 06:44:23,filled
25100016,250710997,2025-07-22 06:44:35,market_order,1,AUDJPY,1.073,,,2025-07-22 06:44:35,filled
25100016,250710998,2025-07-22 06:44:43,market_order,1,AUDNZD,1.064,,,2025-07-22 06:44:43,filled
25100016,250710999,2025-07-22 06:45:11,market_order,1,AUDNZD,1.068,,,2025-07-22 06:45:11,filled
25100016,250711000,2025-07-22 06:46:28,market_order,1,AUDJPY,1.082,,,2025-07-22 06:46:28,filled
25100016,250711001,2025-07-22 06:50:39,market_order,1,AUDJPY,1.091,,,2025-07-22 06:50:39,filled
25100015,250711025,2025-07-23 11:59:20,market_order,0.1,AUDJPY,0,,,2025-07-24 09:05:31,expired
25100015,250711026,2025-07-23 12:01:18,market_order,0.1,AUDJPY,0,,,2025-07-24 09:05:31,expired
25100015,250711029,2025-07-25 08:49:12,market_order,0.1,AUDJPY,0,,,2025-07-25 09:02:06,expired
25100015,250711031,2025-07-25 09:13:33,market_order,0.1,AUDJPY,0,,,2025-07-25 09:19:32,expired
25100026,250711032,2025-07-25 09:16:09,market_order,0.1,AUDJPY,0,,,2025-07-25 09:22:09,expired
25100026,250711033,2025-07-25 09:17:09,market_order,0.1,AUDJPY,0,,,2025-07-25 09:23:08,expired
25100015,250711034,2025-07-25 09:21:19,market_order,0.1,AUDJPY,1.093,,,2025-07-25 09:21:19,filled
25100015,250711035,2025-07-25 09:21:22,market_order,0.1,AUDJPY,1.071,,,2025-07-25 09:21:22,filled
25100026,250711036,2025-07-25 09:55:43,market_order,0.1,AUDJPY,1.078,,,2025-07-25 09:55:43,filled
25100026,250711037,2025-07-25 09:55:57,market_order,0.1,AUDJPY,1.097,,,2025-07-25 09:55:57,filled
25100026,250711038,2025-07-25 09:58:17,market_order,0.1,AUDJPY,1.067,,,2025-07-25 09:58:17,filled
25100026,250711039,2025-07-25 10:00:01,market_order,0.1,AUDJPY,1.095,,,2025-07-25 10:00:01,filled
25100026,250711040,2025-07-25 10:00:06,market_order,0.1,AUDJPY,1.093,,,2025-07-25 10:00:06,filled
25100026,250711041,2025-07-25 10:00:19,market_order,0.1,AUDJPY,1.094,,,2025-07-25 10:00:19,filled
25100026,250711042,2025-07-25 10:05:40,market_order,0.1,AUDJPY,1.092,,,2025-07-25 10:05:40,filled
25100026,250711043,2025-07-25 10:06:28,market_order,0.1,AUDJPY,1.089,,,2025-07-25 10:06:28,filled
25100026,250711044,2025-07-25 10:08:11,market_order,0.1,AUDJPY,1.076,,,2025-07-25 10:08:11,filled
25100026,250711045,2025-07-25 10:10:07,market_order,0.1,AUDJPY,1.062,,,2025-07-25 10:10:07,filled
25100026,250711046,2025-07-25 10:10:29,market_order,0.1,AUDJPY,1.083,,,2025-07-25 10:10:29,filled
25100026,250711047,2025-07-25 10:10:29,market_order,0.1,AUDJPY,1.083,,,2025-07-25 10:10:29,filled
25100026,250711048,2025-07-25 10:17:07,market_order,0.1,AUDJPY,1.058,,,2025-07-25 10:17:07,filled
25100026,250711049,2025-07-25 10:37:56,market_order,0.1,AUDJPY,1.085,,,2025-07-25 10:37:56,filled
25100026,250711050,2025-07-25 10:38:00,market_order,0.1,AUDJPY,1.081,,,2025-07-25 10:38:00,filled
25100026,250711051,2025-07-25 10:42:24,market_order,0.1,AUDJPY,1.086,,,2025-07-25 10:42:24,filled
25100026,250711052,2025-07-25 10:42:29,market_order,0.1,AUDJPY,1.07,,,2025-07-25 10:42:29,filled
