History Position - 08/11/2025 12:01:40
ID : 25100022 - From Date : 2025-07-15 - To Date : 2025-11-08
Account Id,Ticket,Open time,Type,Volume,Symbol,Open price,S/L,T/P,Close time,Close price,Swap,Profit
25100015,250710313,2025-07-15 06:50:05,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710314,2025-07-15 06:50:06,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710315,2025-07-15 06:50:06,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710316,2025-07-15 06:50:06,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710317,2025-07-15 06:50:06,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710318,2025-07-15 06:50:06,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710319,2025-07-15 06:50:06,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710320,2025-07-15 06:50:07,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710321,2025-07-15 06:50:07,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710322,2025-07-15 06:50:07,buy,0.1,AUDJPY,1.075,,,2025-07-15 06:51:46,1.052,0,-2.3
25100015,250710323,2025-07-15 06:50:07,buy,0.1,AUDJPY,1.081,,,2025-07-15 06:51:46,1.052,0,-2.9
25100015,250710324,2025-07-15 06:50:07,buy,0.1,AUDJPY,1.081,,,2025-07-15 06:51:46,1.052,0,-2.9
25100015,250710325,2025-07-15 06:52:05,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:27,1.093,0,0.4
25100015,250710326,2025-07-15 06:52:06,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:27,1.093,0,0.4
25100015,250710327,2025-07-15 06:52:06,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:27,1.093,0,0.4
25100015,250710328,2025-07-15 06:52:06,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:27,1.093,0,0.4
25100015,250710329,2025-07-15 06:52:06,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:27,1.093,0,0.4
25100015,250710330,2025-07-15 06:52:06,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:27,1.093,0,0.4
25100015,250710331,2025-07-15 06:52:06,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:28,1.093,0,0.4
25100015,250710332,2025-07-15 06:52:07,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:28,1.093,0,0.4
25100015,250710333,2025-07-15 06:52:07,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:28,1.093,0,0.4
25100015,250710334,2025-07-15 06:52:07,buy,0.1,AUDNZD,1.089,,,2025-07-15 06:56:28,1.093,0,0.4
25100015,250710335,2025-07-15 06:52:07,buy,0.1,AUDNZD,1.071,,,2025-07-15 06:56:28,1.093,0,2.2
25100015,250710336,2025-07-15 06:52:07,buy,0.1,AUDNZD,1.071,,,2025-07-15 06:56:28,1.093,0,2.2
25100015,250710337,2025-07-15 06:52:08,buy,0.1,AUDNZD,1.071,,,2025-07-15 06:56:28,1.093,0,2.2
25100015,250710369,2025-07-15 07:56:17,buy,0.1,AUDJPY,1.084,,,2025-07-15 07:56:21,1.091,0,0.7
25100015,250710370,2025-07-15 07:57:00,buy,0.1,AUDJPY,1.063,,,2025-07-15 08:27:31,1.086,0,2.3
25100015,250710371,2025-07-15 07:57:02,buy,0.1,AUDJPY,1.059,,,2025-07-15 08:27:31,1.086,0,2.7
25100015,250710372,2025-07-15 07:57:05,sell,0.1,AUDJPY,1.079,,,2025-07-15 08:27:31,1.086,0,-0.7
25100015,250710373,2025-07-15 07:57:09,sell,0.1,AUDJPY,1.072,,,2025-07-15 08:27:31,1.086,0,-1.4
25100015,250710374,2025-07-15 07:57:14,buy,0.1,AUDUSD,1.093,,,2025-07-15 10:46:02,1.099,0,0.6
25100015,250710375,2025-07-15 07:57:17,buy,0.1,AUDUSD,1.075,,,2025-07-15 10:46:02,1.099,0,2.4
25100015,250710391,2025-07-15 11:28:47,buy,0.1,AUDNZD,1.053,,,2025-07-16 09:58:34,1.058,0,0.5
25100015,250710392,2025-07-15 11:28:49,sell,0.1,AUDUSD,1.089,,,2025-07-16 09:58:34,1.058,0,3.1
25100017,250710472,2025-07-21 05:29:17,buy,0.1,AUDJPY,1.091,,,2025-07-21 05:31:10,1.089,0,-0.2
25100017,250710473,2025-07-21 05:32:53,buy,0.1,AUDJPY,1.063,,,2025-07-21 05:35:14,1.084,0,2.1
25100017,250710474,2025-07-21 05:35:20,buy,0.1,AUDJPY,1.075,,,2025-07-21 05:38:56,1.065,0,-1
25100017,250710475,2025-07-21 05:39:15,buy,10,AUDJPY,1.064,,,2025-07-21 05:40:52,1.099,0,350
25100017,250710476,2025-07-21 05:42:15,buy,0.1,AUDJPY,1.077,,,2025-07-21 05:44:44,1.067,0,-1
25100017,250710477,2025-07-21 05:44:56,buy,50,AUDJPY,1.082,,,2025-07-21 05:47:59,1.059,0,-1150
25100016,250710479,2025-07-21 11:34:25,buy,0.1,AUDUSD,1.08,,,2025-07-21 11:39:27,1.072,0,-0.8
25100016,250710480,2025-07-21 11:39:20,buy,0.1,AUDJPY,1.056,,,2025-07-21 11:39:28,1.093,0,3.7
25100017,250710481,2025-07-21 11:42:25,buy,0.1,AUDJPY,1.081,,,2025-07-21 11:45:43,1.093,0,1.2
25100017,250710482,2025-07-21 11:43:41,sell,0.1,AUDNZD,1.073,,,2025-07-21 11:46:03,1.056,0,1.7
25100017,250710483,2025-07-21 11:46:44,sell,0.1,AUDJPY,1.069,,,2025-07-21 12:14:31,1.058,0,1.1
25100016,250710484,2025-07-21 11:48:02,buy,0.1,AUDNZD,1.051,,,2025-07-22 05:19:13,1.054,0,0.3
25100017,250710490,2025-07-21 12:21:51,buy,0.1,AUDJPY,1.092,,,2025-07-21 12:25:44,1.054,0,-3.8
25100017,250710491,2025-07-21 12:25:54,buy,0.1,AUDJPY,1.057,,,2025-07-22 05:18:16,1.08,0,2.3
25100016,250710492,2025-07-22 05:34:14,buy,0.1,AUDJPY,1.062,,,2025-07-22 05:34:56,1.093,0,3.1
25100016,250710493,2025-07-22 05:35:09,buy,10,AUDJPY,1.079,,,2025-07-22 05:36:05,1.092,0,130
25100016,250710494,2025-07-22 05:36:20,buy,50,AUDJPY,1.076,,,2025-07-22 05:36:59,1.051,0,-1250
25100016,250710495,2025-07-22 05:57:26,buy,10,DEMO_EURUSD,1.059,,,2025-07-22 05:57:53,1.051,0,-93.96
25100016,250710496,2025-07-22 05:58:04,buy,1,DEMO_EURUSD,1.084,,,2025-07-22 06:44:11,1.059,0,-29.36
25100016,250710497,2025-07-22 06:44:23,buy,1,AUDJPY,1.087,,,2025-07-22 06:44:35,1.073,0,-14
25100016,250710498,2025-07-22 06:44:43,buy,1,AUDNZD,1.064,,,2025-07-22 06:45:11,1.068,0,4
25100016,250710499,2025-07-22 06:46:28,buy,1,AUDJPY,1.082,,,2025-07-22 06:50:39,1.091,0,9.82
25100015,250710505,2025-07-25 09:21:19,buy,0.1,AUDJPY,1.093,,,2025-07-25 09:21:22,1.071,0,-2.36
25100026,250710506,2025-07-25 09:55:43,buy,0.1,AUDJPY,1.078,,,2025-07-25 09:55:57,1.097,0,2.08
25100026,250710507,2025-07-25 09:58:17,buy,0.1,AUDJPY,1.067,,,2025-07-25 10:00:19,1.094,0,2.95
25100026,250710508,2025-07-25 10:00:01,buy,0.1,AUDJPY,1.095,,,2025-07-25 10:00:06,1.093,0,-0.22
25100026,250710509,2025-07-25 10:05:40,buy,0.1,AUDJPY,1.092,,,2025-07-25 10:06:28,1.089,0,-0.33
25100026,250710510,2025-07-25 10:08:11,buy,0.1,AUDJPY,1.076,,,2025-07-25 10:10:29,1.083,0,0.76
25100026,250710511,2025-07-25 10:10:07,buy,0.1,AUDJPY,1.062,,,2025-07-25 10:10:29,1.083,0,2.27
25100026,250710512,2025-07-25 10:17:07,buy,0.1,AUDJPY,1.058,,,2025-07-25 10:37:56,1.085,0,2.93
25100026,250710513,2025-07-25 10:38:00,buy,0.1,AUDJPY,1.081,,,2025-07-25 10:42:24,1.086,0,0.54
25100026,250710514,2025-07-25 10:42:29,buy,0.1,AUDJPY,1.07,,,2025-07-25 10:53:44,1.08,0,1.08
25100026,250710515,2025-07-25 10:53:54,buy,0.1,AUDJPY,1.067,,,2025-07-25 10:59:31,1.089,0,2.4
25100026,250710516,2025-07-25 10:59:14,buy,0.1,AUDJPY,1.096,,,2025-07-26 05:03:51,1.082,0,-1.51
25100026,250710518,2025-07-26 05:03:17,buy,0.1,AUDJPY,1.063,,,2025-07-26 05:03:51,1.082,0,2.06
25100026,250710520,2025-07-26 10:04:52,buy,0.1,AUDJPY,1.052,,,2025-07-28 04:19:28,1.095,0,4.71
25100015,250710521,2025-07-28 05:03:50,buy,0.1,AUDJPY,1.094,,,2025-07-28 05:08:56,1.053,0,-4.32
25100026,250710522,2025-07-28 05:05:13,buy,0.1,AUDJPY,1.079,,,2025-07-28 05:05:18,1.078,0,-0.11
25100026,250710523,2025-07-28 05:06:30,buy,0.1,AUDJPY,1.068,,,2025-07-28 05:27:11,1.086,0,1.95
25100015,250710524,2025-07-28 05:09:11,buy,0.1,AUDUSD,1.075,,,2025-07-28 05:27:11,1.086,0,1.1
25100023,250710525,2025-07-28 05:15:03,buy,0.1,AUDJPY,1.088,,,2025-07-28 05:27:11,1.086,0,-0.22
25100016,250710529,2025-07-28 06:37:38,sell,0.1,AUDJPY,1.098,,,2025-07-28 06:37:45,1.071,0,2.89
25100016,250710530,2025-07-28 06:38:10,buy,0.1,AUDJPY,1.055,,,2025-07-28 06:38:40,1.053,0,-0.21
25100015,250710531,2025-07-28 06:40:37,buy,0.1,AUDJPY,1.072,,,2025-07-28 06:40:50,1.072,0,0
25100015,250710532,2025-07-28 06:40:37,buy,0.1,AUDJPY,1.072,,,2025-07-28 06:40:50,1.056,0,-1.69
25100015,250710533,2025-07-28 06:40:45,buy,0.1,AUDJPY,1.06,,,2025-07-28 06:40:49,1.056,0,-0.42
25100015,250710534,2025-07-28 06:40:53,buy,0.1,AUDJPY,1.067,,,2025-07-28 06:42:55,1.071,0,0.43
25100015,250710535,2025-07-28 06:42:51,buy,0.1,AUDJPY,1.055,,,2025-07-28 06:43:56,1.097,0,4.61
25100026,250710539,2025-07-28 07:13:43,buy,0.1,AUDJPY,1.067,,,2025-07-28 07:13:48,1.089,0,2.4
25100026,250710540,2025-07-28 07:20:03,buy,0.1,AUDNZD,1.087,,,2025-07-28 07:20:05,1.095,0,0.8
25100026,250710541,2025-07-28 07:26:31,buy,0.1,AUDJPY,1.072,,,2025-07-28 09:35:59,1.057,0,-1.59
25100026,250710542,2025-07-28 09:36:13,buy,0.1,AUDJPY,1.071,,,2025-07-28 09:37:55,1.066,0,-0.53
25100026,250710543,2025-07-28 09:41:13,buy,0.1,AUDNZD,1.095,,,2025-07-28 09:51:18,1.095,0,0
25100026,250710547,2025-07-28 09:51:28,buy,0.1,AUDJPY,1.076,,,2025-07-28 09:57:02,1.051,0,-2.63
25100026,250710548,2025-07-28 09:56:55,buy,0.1,AUDJPY,1.059,,,2025-07-28 09:57:03,1.051,0,-0.84
25100026,250710549,2025-07-28 09:57:53,buy,0.1,AUDJPY,1.082,,,2025-07-28 09:59:50,1.087,0,0.54
25100026,250710550,2025-07-28 09:59:53,buy,0.1,AUDJPY,1.075,,,2025-07-28 10:08:52,1.094,0,2.08
25100026,250710553,2025-07-28 10:03:12,buy,0.1,AUDNZD,1.091,,,2025-07-28 10:09:16,1.051,0,-4
25100026,250710555,2025-07-28 10:06:51,buy,0.1,AUDJPY,1.096,,,2025-07-28 10:08:52,1.094,0,-0.22
25100026,250710556,2025-07-28 10:17:17,buy,0.1,AUDJPY,1.056,,,2025-07-29 04:14:01,1.05,0,-0.63
25100026,250710557,2025-07-28 10:27:36,buy,0.1,AUDJPY,1.095,,,2025-07-29 04:14:00,1.05,0,-4.72
25100026,250710558,2025-07-29 04:14:36,buy,0.1,AUDJPY,1.079,,,2025-07-29 04:15:59,1.05,0,-3.04
25100026,250710559,2025-07-29 04:16:04,buy,0.1,AUDJPY,1.086,,,2025-07-29 09:56:11,1.086,0,0
25100026,250710562,2025-07-29 09:39:30,buy,0.1,AUDJPY,1.076,,,2025-07-29 09:56:12,1.086,0,1.09
25100026,250710563,2025-07-29 09:56:30,buy,0.1,AUDJPY,1.054,,,2025-07-29 10:00:41,1.064,0,1.06
25100026,250710564,2025-07-29 10:00:55,buy,0.1,AUDJPY,1.082,,,2025-07-29 10:02:28,1.076,0,-0.65
25100026,250710565,2025-07-29 10:02:48,buy,0.1,AUDJPY,1.06,,,2025-07-29 10:02:53,1.059,0,-0.11
25100026,250710566,2025-07-29 10:08:33,buy,0.1,AUDJPY,1.058,,,2025-07-29 10:08:40,1.069,0,1.18
25100026,250710567,2025-07-29 11:30:49,buy,0.1,AUDJPY,1.08,,,2025-07-30 04:46:57,1.061,0,-2.02
25100026,250710568,2025-07-30 04:46:43,buy,0.1,AUDJPY,1.067,,,2025-07-30 04:46:56,1.061,0,-0.64
25100026,250710569,2025-07-30 04:47:34,buy,0.1,AUDJPY,1.08,,,2025-07-30 04:48:11,1.083,0,0.32
25100026,250710570,2025-07-30 04:51:37,buy,0.1,AUDNZD,1.054,,,2025-07-30 05:01:25,1.051,0,-0.3
25100026,250710571,2025-07-30 05:01:38,buy,0.1,AUDJPY,1.052,,,2025-07-31 06:30:52,1.053,0,0.11
25100015,250710573,2025-07-30 09:22:35,buy,0.1,AUDJPY,1.09,,,2025-07-31 06:31:53,1.095,0,0.55
25100015,250710574,2025-07-30 09:35:49,buy,0.1,AUDJPY,1.09,,,2025-07-31 06:31:53,1.095,0,0.55
25100017,250710578,2025-07-30 12:14:10,buy,0.1,AUDJPY,1.091,,,2025-07-30 12:22:07,1.067,0,-2.56
25100017,250710579,2025-07-30 12:21:00,buy,0.1,AUDNZD,1.05,,,2025-07-31 06:30:58,1.066,0,1.6
25100026,250810011,2025-08-07 06:01:55,buy,0.1,AUDJPY,1.073,,,2025-08-07 06:02:05,1.053,0,-2
25100015,250810012,2025-08-07 06:30:20,buy,0.1,AUDJPY,1.051,,,2025-08-07 06:30:32,1.08,0,2.9
25100015,250810013,2025-08-07 06:31:26,buy,0.1,AUDJPY,1.069,,,2025-08-07 06:33:12,1.074,0,0.5
25100015,250810014,2025-08-07 06:34:18,buy,0.1,AUDJPY,1.07,,,2025-08-07 06:45:33,1.058,0,-1.2
25100026,250810015,2025-08-07 09:37:35,buy,0.1,AUDJPY,1.091,,,2025-08-07 09:38:12,1.056,0,-3.5
25100026,250810016,2025-08-07 09:37:58,buy,0.1,AUDJPY,1.066,,,2025-08-07 09:38:11,1.056,0,-1
25100015,250810017,2025-08-07 09:43:30,buy,0.1,AUDJPY,1.055,,,2025-08-07 09:43:37,1.056,0,0.1
25100026,250810018,2025-08-07 10:02:13,buy,0.1,AUDJPY,1.083,,,2025-08-07 10:02:19,1.09,0,0.7
25100026,250810019,2025-08-07 10:59:55,buy,0.1,AUDJPY,1.084,,,2025-08-07 11:00:01,1.072,0,-1.2
25100015,250810020,2025-08-08 04:36:45,buy,0.1,AUDUSD,1.051,,,2025-08-08 04:37:05,1.079,0,2.8
25100015,250810021,2025-08-08 04:36:48,sell,0.1,AUDUSD,1.086,,,2025-08-08 04:37:17,1.084,0,0.2
25100015,250810022,2025-08-08 04:37:10,buy,0.1,AUDNZD,1.08803,,,2025-08-13 05:41:24,1.074,0,-1.4
25100015,250810023,2025-08-08 04:37:23,sell,0.1,AUDNZD,1.09,,,2025-08-13 05:41:23,1.07403,0,1.6
25100026,250810024,2025-08-11 06:30:27,buy,0.1,AUDJPY,1.052,,,2025-08-11 06:30:36,1.052,0,0
25100026,250810025,2025-08-11 06:31:31,buy,0.1,AUDJPY,1.086,,,2025-08-11 06:31:35,1.06,0,-2.6
25100026,250810026,2025-08-11 06:32:17,buy,0.1,AUDJPY,1.077,,,2025-08-11 06:35:14,1.066,0,-1.1
25100026,250810027,2025-08-11 06:35:11,buy,0.1,AUDJPY,1.064,,,2025-08-11 06:35:15,1.098,0,3.4
25100026,250810028,2025-08-11 06:44:05,buy,0.1,AUDJPY,1.058,,,2025-08-13 05:11:18,1.081,0,2.3
25100026,250810035,2025-08-13 05:11:07,buy,0.1,AUDJPY,1.095,,,2025-08-13 05:11:27,1.051,0,-4.4
25100026,250810036,2025-08-13 05:13:03,buy,0.1,AUDJPY,1.095,,,2025-08-13 05:17:31,1.087,0,-0.8
25100026,250810037,2025-08-13 05:14:21,buy,0.1,AUDJPY,1.09,,,2025-08-13 05:17:11,1.093,0,0.3
25100026,250810038,2025-08-13 05:16:44,buy,0.1,AUDJPY,1.073,,,2025-08-13 05:18:26,1.065,0,-0.8
25100026,250810039,2025-08-13 05:19:29,buy,0.1,AUDJPY,1.095,,,2025-08-13 05:29:00,1.093,0,-0.2
25100026,250810040,2025-08-13 05:29:05,buy,0.1,AUDJPY,1.09,,,2025-08-13 05:29:30,1.074,0,-1.6
25100026,250810041,2025-08-13 05:29:22,buy,0.1,AUDJPY,1.097,,,2025-08-13 05:29:39,1.072,0,-2.5
25100026,250810042,2025-08-13 05:29:33,buy,0.1,AUDJPY,1.089,,,2025-08-13 05:29:44,1.076,0,-1.3
25100026,250810043,2025-08-13 05:30:49,buy,0.1,AUDJPY,1.095,,,2025-08-13 05:30:59,1.096,0,0.1
25100026,250810044,2025-08-13 05:31:11,buy,0.1,AUDJPY,1.081,,,2025-08-13 05:31:59,1.087,0,0.6
25100026,250810045,2025-08-13 05:32:51,buy,0.1,AUDJPY,1.064,,,2025-08-13 05:33:56,1.074,0,1
25100026,250810046,2025-08-13 05:33:19,buy,0.1,AUDJPY,1.059,,,2025-08-13 05:33:53,1.077,0,1.8
25100026,250810047,2025-08-13 05:34:03,buy,0.1,AUDJPY,1.093,,,2025-08-13 05:35:06,1.084,0,-0.9
25100026,250810048,2025-08-13 05:34:13,buy,0.1,AUDJPY,1.087,,,2025-08-13 05:35:05,1.084,0,-0.3
25100026,250810049,2025-08-13 05:35:12,buy,0.1,AUDJPY,1.099,,,2025-08-13 05:40:35,1.078,0,-2.1
25100026,250810050,2025-08-13 05:35:23,buy,0.1,AUDJPY,1.083,,,2025-08-13 05:40:32,1.091,0,0.8
25100026,250810051,2025-08-13 05:37:20,buy,0.1,AUDJPY,1.083,,,2025-08-13 05:40:29,1.082,0,-0.1
25100016,250810052,2025-08-13 05:39:45,buy,0.1,AUDJPY,1.098,,,2025-08-21 09:17:57,1.056,0,-4.44
25100017,250810053,2025-08-13 05:40:03,buy,0.1,AUDJPY,1.073,,,2025-08-13 05:40:07,1.072,0,-0.1
25100026,250810060,2025-08-13 06:05:31,buy,0.1,AUDJPY,1.1,,,2025-08-13 09:05:51,1.073,0,-2.7
25100026,250810061,2025-08-13 09:06:08,buy,0.1,AUDJPY,1.08,,,2025-08-13 09:06:17,1.075,0,-0.5
25100026,250810062,2025-08-13 09:06:44,buy,0.1,AUDJPY,1.061,,,2025-08-13 09:06:57,1.063,0,0.2
25100026,250810063,2025-08-13 09:07:45,buy,0.1,AUDJPY,1.075,,,2025-08-13 09:07:58,1.09,0,1.5
25100037,250810064,2025-08-13 10:48:26,buy,0.1,AUDJPY,1.068,,,2025-08-13 10:48:31,1.051,0,-1.79
25100042,250810065,2025-08-13 11:52:57,buy,0.1,AUDJPY,1.096,,,2025-08-14 10:06:05,1.055,0,-4.33
25100042,250810066,2025-08-13 11:53:00,buy,0.1,AUDJPY,1.056,,,2025-08-14 10:06:04,1.066,0,1.07
25100042,250810067,2025-08-13 11:53:03,buy,0.1,AUDJPY,1.052,,,2025-08-14 10:06:03,1.066,0,1.49
25100042,250810068,2025-08-13 11:53:19,buy,0.1,AUDJPY,1.055,,,2025-08-14 10:06:01,1.057,0,0.21
25100042,250810075,2025-08-14 10:07:06,buy,0.1,AUDJPY,1.093,,,2025-08-14 10:07:21,1.077,0,-1.72
25100042,250810076,2025-08-14 10:07:33,buy,0.1,AUDJPY,1.078,,,2025-08-14 10:08:38,1.092,0,1.53
25100042,250810077,2025-08-14 10:08:18,buy,0.1,AUDJPY,1.073,,,2025-08-14 10:08:49,1.053,0,-2.11
25100042,250810080,2025-08-20 07:28:06,buy,0.1,AUDJPY,1.063,,,2025-08-20 07:28:24,1.094,0,3.39
25100042,250810090,2025-08-23 09:14:31,buy,0.1,AUDJPY,1.066,,,2025-08-23 09:14:34,1.08,0,1.51
25100015,250810201,2025-08-29 04:48:58,buy,0.1,AUDNZD,1.089,,,2025-11-07 23:59:59,0,0,-60.17
25100015,250810202,2025-08-29 04:48:58,buy,0.1,AUDNZD,1.089,,,2025-11-07 23:59:59,0,0,-60.17
25100015,250810203,2025-08-29 04:48:59,buy,0.1,AUDNZD,1.089,,,2025-11-07 23:59:59,0,0,-60.17
25100015,250810204,2025-08-29 04:48:59,sell,0.1,AUDNZD,1.089,,,2025-11-07 23:59:59,0,0,59.9
